ID,Area_px2,Area_um2,Perimetro_px,Diametro_px,Diametro_um,Eccentricity,Solidity
420,40.00,1.051178,22.38,7.1365,1.156893,0.5598,0.9524
421,83.00,2.181194,44.18,10.2800,1.666488,0.8984,0.7545
422,58.00,1.524208,34.53,8.5935,1.393084,0.9213,0.8169
423,42.00,1.103737,24.38,7.3127,1.185463,0.8344,0.9130
425,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
426,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
427,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
428,66.00,1.734444,33.11,9.1670,1.486056,0.9114,0.9429
429,49.00,1.287693,34.28,7.8987,1.280446,0.8814,0.6622
430,37.00,0.972340,20.97,6.8637,1.112664,0.5746,1.0000
431,34.00,0.893501,24.80,6.5795,1.066603,0.8809,0.7727
432,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
433,243.00,6.385906,98.27,17.5897,2.851454,0.8895,0.6639
434,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
435,27.00,0.709545,16.73,5.8632,0.950485,0.5281,1.0000
436,40.00,1.051178,23.21,7.1365,1.156893,0.9507,0.7547
437,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
438,46.00,1.208855,27.46,7.6530,1.240630,0.8377,0.9020
439,88.00,2.312592,52.08,10.5851,1.715950,0.9742,0.6769
440,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
441,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
442,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
443,123.00,3.232372,57.74,12.5143,2.028690,0.8742,0.6508
444,62.00,1.629326,35.70,8.8849,1.440320,0.9288,0.7750
445,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
446,36.00,0.946060,23.21,6.7703,1.097525,0.8582,0.9000
447,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
448,23.00,0.604427,16.14,5.4115,0.877258,0.7087,0.9583
449,92.00,2.417709,57.08,10.8230,1.754515,0.8534,0.6571
450,32.00,0.840942,18.97,6.3831,1.034757,0.9099,0.8000
451,99.00,2.601665,45.36,11.2272,1.820039,0.9201,0.8115
452,44.00,1.156296,27.46,7.4848,1.213360,0.8842,0.8627
453,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
454,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
455,119.00,3.127254,66.91,12.3092,1.995431,0.7042,0.6134
456,24.00,0.630707,16.14,5.5279,0.896125,0.6725,1.0000
458,151.00,3.968197,68.23,13.8658,2.247769,0.9009,0.7402
459,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
460,42.00,1.103737,24.63,7.3127,1.185463,0.9435,0.8235
461,85.00,2.233753,47.84,10.4031,1.686447,0.9719,0.8173
462,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
463,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
464,52.00,1.366531,30.28,8.1369,1.319061,0.7842,0.8525
465,24.00,0.630707,16.14,5.5279,0.896125,0.4246,1.0000
466,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
467,71.00,1.865841,42.18,9.5079,1.541318,0.6459,0.6762
468,39.00,1.024899,24.63,7.0467,1.142340,0.8719,0.9070
469,63.00,1.655605,32.28,8.9562,1.451889,0.6866,0.8630
470,30.00,0.788383,16.97,6.1804,1.001899,0.9402,0.7895
471,43.00,1.130016,28.28,7.3993,1.199492,0.9225,0.8958
472,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
473,114.00,2.995857,61.74,12.0478,1.953060,0.9399,0.6951
474,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
475,67.00,1.760723,32.87,9.2362,1.497272,0.7015,0.8701
476,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
477,305.00,8.015232,142.21,19.7063,3.194575,0.9231,0.5865
478,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
479,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
480,194.00,5.098213,90.02,15.7165,2.547793,0.7902,0.5201
481,27.00,0.709545,17.56,5.8632,0.950485,0.7503,1.0000
482,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
483,42.00,1.103737,26.04,7.3127,1.185463,0.7866,0.8750
484,29.00,0.762104,18.97,6.0765,0.985059,0.8569,0.8529
485,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
486,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
487,27.00,0.709545,16.97,5.8632,0.950485,0.9071,0.7714
488,45.00,1.182575,26.63,7.5694,1.227070,0.7819,0.8824
489,245.00,6.438465,67.40,17.6619,2.863164,0.8149,0.8877
490,24.00,0.630707,16.14,5.5279,0.896125,0.6725,1.0000
491,111.00,2.917019,70.57,11.8882,1.927191,0.7903,0.5692
492,57.00,1.497929,33.70,8.5191,1.381022,0.8372,0.8028
493,23.00,0.604427,16.14,5.4115,0.877258,0.7087,0.9583
494,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
495,31.00,0.814663,19.14,6.2825,1.018460,0.6983,0.9394
496,34.00,0.893501,23.21,6.5795,1.066603,0.8334,0.8718
497,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
498,98.00,2.575386,58.50,11.1704,1.810824,0.8658,0.5976
499,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
500,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
501,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
502,30.00,0.788383,18.97,6.1804,1.001899,0.6813,0.9677
503,40.00,1.051178,28.66,7.1365,1.156893,0.8954,0.7273
504,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
505,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
506,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
507,246.00,6.464745,114.41,17.6979,2.869001,0.7193,0.5359
508,30.00,0.788383,18.14,6.1804,1.001899,0.5524,1.0000
509,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
510,43.00,1.130016,27.46,7.3993,1.199492,0.9055,0.8269
511,92.00,2.417709,52.46,10.8230,1.754515,0.9115,0.6479
512,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
514,75.00,1.970959,45.60,9.7721,1.584141,0.8550,0.7212
515,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
516,26.00,0.683266,17.56,5.7536,0.932717,0.5718,0.9630
517,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
518,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
519,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
520,28.00,0.735825,19.80,5.9708,0.967926,0.8944,1.0000
521,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
522,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
523,39.00,1.024899,27.46,7.0467,1.142340,0.9191,0.7959
524,32.00,0.840942,22.63,6.3831,1.034757,0.8922,0.8205
525,35.00,0.919781,24.63,6.6756,1.082174,0.8864,0.8750
526,113.00,2.969578,62.91,11.9948,1.944475,0.9629,0.6570
527,118.00,3.100975,68.08,12.2573,1.987029,0.8941,0.5784
528,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
529,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
530,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
531,21.00,0.551868,16.97,5.1709,0.838249,0.7071,0.9130
533,75.00,1.970959,52.84,9.7721,1.584141,0.9782,0.6637
534,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
535,109.00,2.864460,52.67,11.7806,1.909750,0.6741,0.7032
536,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
537,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
538,26.00,0.683266,17.56,5.7536,0.932717,0.5718,0.9630
539,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
540,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
541,21.00,0.551868,16.97,5.1709,0.838249,0.7071,0.9130
542,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
543,23.00,0.604427,16.14,5.4115,0.877258,0.7087,0.9583
544,30.00,0.788383,18.14,6.1804,1.001899,0.6724,1.0000
545,335.00,8.803616,127.14,20.6527,3.348001,0.8397,0.5726
546,30.00,0.788383,19.80,6.1804,1.001899,0.6530,0.9677
547,33.00,0.867222,21.80,6.4820,1.050800,0.9052,0.8462
548,75.00,1.970959,34.28,9.7721,1.584141,0.5798,0.8721
549,75.00,1.970959,39.36,9.7721,1.584141,0.9527,0.8929
550,52.00,1.366531,25.21,8.1369,1.319061,0.6685,1.0000
551,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
552,152.00,3.994476,71.98,13.9116,2.255200,0.8693,0.6786
553,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
554,186.00,4.887978,91.61,15.3890,2.494708,0.6954,0.5239
555,202.00,5.308449,84.95,16.0373,2.599794,0.9000,0.6516
556,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
557,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
558,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
559,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
560,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
561,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
562,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
563,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
564,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
565,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
566,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
567,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
568,43.00,1.130016,24.38,7.3993,1.199492,0.7989,0.9348
569,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
570,123.00,3.232372,74.85,12.5143,2.028690,0.9513,0.6089
571,36.00,0.946060,27.25,6.7703,1.097525,0.8830,0.6923
572,36.00,0.946060,27.25,6.7703,1.097525,0.9087,0.7059
573,45.00,1.182575,25.21,7.5694,1.227070,0.8434,0.9375
574,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
575,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
576,33.00,0.867222,20.38,6.4820,1.050800,0.7520,0.9706
577,55.00,1.445370,32.28,8.3683,1.356577,0.9157,0.8462
578,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
579,130.00,3.416328,56.91,12.8655,2.085618,0.7977,0.7602
580,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
582,47.00,1.235134,29.46,7.7358,1.254042,0.8625,0.8103
583,68.00,1.787003,42.60,9.3049,1.508404,0.8756,0.7907
584,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
585,33.00,0.867222,22.63,6.4820,1.050800,0.8255,0.9167
586,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
587,26.00,0.683266,19.80,5.7536,0.932717,0.7866,0.8966
588,55.00,1.445370,31.11,8.3683,1.356577,0.8258,0.8594
589,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
590,55.00,1.445370,30.87,8.3683,1.356577,0.7241,0.8462
591,106.00,2.785622,60.36,11.6174,1.883285,0.9265,0.6092
592,33.00,0.867222,20.38,6.4820,1.050800,0.7249,0.9706
593,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
594,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
595,82.00,2.154915,42.18,10.2179,1.656419,0.9313,0.7321
596,44.00,1.156296,24.63,7.4848,1.213360,0.9640,0.8000
597,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
598,41.00,1.077457,22.38,7.2252,1.171265,0.7356,0.9762
599,23.00,0.604427,16.14,5.4115,0.877258,0.7087,0.9583
600,97.00,2.549107,47.01,11.1132,1.801561,0.8707,0.7951
601,65.00,1.708164,38.91,9.0973,1.474755,0.9384,0.7471
602,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
603,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
604,170.00,4.467506,54.67,14.7123,2.384996,0.6615,0.8808
605,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
606,23.00,0.604427,16.14,5.4115,0.877258,0.7087,0.9583
607,28.00,0.735825,17.56,5.9708,0.967926,0.4872,1.0000
608,281.00,7.384525,103.51,18.9151,3.066312,0.8599,0.6837
609,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
610,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
611,395.00,10.380383,201.88,22.4261,3.635480,0.8526,0.4782
612,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
614,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
615,175.00,4.598904,92.02,14.9271,2.419815,0.7412,0.6410
616,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
617,26.00,0.683266,17.56,5.7536,0.932717,0.5718,0.9630
618,61.00,1.603046,39.15,8.8129,1.428657,0.9239,0.7011
619,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
620,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
621,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
622,53.00,1.392811,28.28,8.2147,1.331684,0.8864,1.0000
623,294.00,7.726158,140.79,19.3477,3.136439,0.5609,0.4804
624,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
625,30.00,0.788383,16.97,6.1804,1.001899,0.9402,0.7895
626,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
627,51.00,1.340252,35.11,8.0582,1.306316,0.9323,0.6986
628,36.00,0.946060,20.97,6.7703,1.097525,0.7980,0.9730
629,26.00,0.683266,16.73,5.7536,0.932717,0.6050,0.9630
630,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
631,35.00,0.919781,20.97,6.6756,1.082174,0.6812,0.9722
632,75.00,1.970959,44.77,9.7721,1.584141,0.8535,0.6356
633,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
634,28.00,0.735825,19.80,5.9708,0.967926,0.7244,0.9333
635,39.00,1.024899,22.38,7.0467,1.142340,0.6848,0.9512
636,84.00,2.207474,45.60,10.3418,1.676497,0.8998,0.6087
637,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
638,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
639,143.00,3.757961,62.91,13.4935,2.187415,0.8927,0.6777
640,45.00,1.182575,24.63,7.5694,1.227070,0.6210,0.9574
641,35.00,0.919781,23.21,6.6756,1.082174,0.8543,0.8974
642,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
643,29.00,0.762104,18.97,6.0765,0.985059,0.8569,0.8529
644,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
645,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
646,22.00,0.578148,16.14,5.2926,0.857975,0.7508,0.9167
647,23.00,0.604427,16.97,5.4115,0.877258,0.5205,0.9583
648,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
649,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
650,52.00,1.366531,27.21,8.1369,1.319061,0.7569,0.9455
651,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
652,25.00,0.656986,19.80,5.6419,0.914604,0.8876,0.7576
653,26.00,0.683266,17.56,5.7536,0.932717,0.7642,0.9630
654,37.00,0.972340,24.63,6.8637,1.112664,0.8353,0.7872
655,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
656,26.00,0.683266,16.73,5.7536,0.932717,0.6050,0.9630
657,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
658,21.00,0.551868,16.97,5.1709,0.838249,0.7071,0.9130
659,27.00,0.709545,17.56,5.8632,0.950485,0.7503,1.0000
660,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
661,27.00,0.709545,18.97,5.8632,0.950485,0.8487,0.9310
662,90.00,2.365150,51.50,10.7047,1.735339,0.8151,0.6475
663,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
664,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
665,51.00,1.340252,30.87,8.0582,1.306316,0.9524,0.8947
666,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
667,110.00,2.890739,62.57,11.8345,1.918490,0.9649,0.6667
668,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
669,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
670,22.00,0.578148,16.14,5.2926,0.857975,0.7508,0.9167
671,102.00,2.680504,48.18,11.3961,1.847410,0.9487,0.7391
672,24.00,0.630707,16.14,5.5279,0.896125,0.6725,1.0000
673,32.00,0.840942,19.80,6.3831,1.034757,0.8768,0.7619
674,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
675,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
676,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
677,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
678,36.00,0.946060,27.25,6.7703,1.097525,0.8986,0.7059
679,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
680,28.00,0.735825,17.56,5.9708,0.967926,0.4872,1.0000
681,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
682,132.00,3.468887,64.81,12.9641,2.101600,0.8988,0.5764
683,26.00,0.683266,21.38,5.7536,0.932717,0.8932,0.7647
684,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
685,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
686,24.00,0.630707,16.14,5.5279,0.896125,0.6725,1.0000
687,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
688,72.00,1.892120,44.18,9.5746,1.552135,0.8781,0.6792
689,22.00,0.578148,16.14,5.2926,0.857975,0.7508,0.9167
690,55.00,1.445370,33.11,8.3683,1.356577,0.7571,0.7971
691,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
692,27.00,0.709545,16.73,5.8632,0.950485,0.5281,1.0000
693,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
694,52.00,1.366531,28.04,8.1369,1.319061,0.9530,0.7429
695,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
696,105.00,2.759342,56.70,11.5624,1.874381,0.8980,0.6562
697,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
698,34.00,0.893501,19.56,6.5795,1.066603,0.7213,1.0000
699,371.00,9.749676,188.81,21.7341,3.523304,0.8959,0.3655
700,157.00,4.125874,72.23,14.1386,2.291992,0.9171,0.7269
701,83.00,2.181194,50.01,10.2800,1.666488,0.9739,0.7034
702,37.00,0.972340,23.21,6.8637,1.112664,0.9293,0.8043
703,38.00,0.998619,25.46,6.9558,1.127600,0.8613,0.9048
704,281.00,7.384525,118.02,18.9151,3.066312,0.9833,0.5891
705,24.00,0.630707,16.97,5.5279,0.896125,0.8408,0.8571
706,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
707,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
708,51.00,1.340252,30.28,8.0582,1.306316,0.9273,0.9273
709,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
710,26.00,0.683266,18.97,5.7536,0.932717,0.7640,0.9286
711,70.00,1.839561,38.53,9.4407,1.530426,0.8652,0.7692
712,37.00,0.972340,28.63,6.8637,1.112664,0.9311,0.6852
713,23.00,0.604427,16.14,5.4115,0.877258,0.7087,0.9583
714,29.00,0.762104,21.80,6.0765,0.985059,0.8486,0.8286
715,30.00,0.788383,21.80,6.1804,1.001899,0.9173,0.8824
716,26.00,0.683266,17.56,5.7536,0.932717,0.5718,0.9630
717,91.00,2.391430,58.50,10.7641,1.744954,0.9418,0.5871
718,34.00,0.893501,24.63,6.5795,1.066603,0.9437,0.8947
719,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
720,141.00,3.705402,75.05,13.3988,2.172065,0.9749,0.6812
721,51.00,1.340252,27.46,8.0582,1.306316,0.6778,0.8947
722,108.00,2.838181,54.91,11.7265,1.900969,0.9188,0.7105
723,220.00,5.781479,79.54,16.7366,2.713155,0.5859,0.8118
724,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
725,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
726,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
727,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
728,78.00,2.049797,44.77,9.9656,1.615513,0.9503,0.7500
729,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
730,118.00,3.100975,53.84,12.2573,1.987029,0.8982,0.7919
731,39.00,1.024899,26.04,7.0467,1.142340,0.8381,0.8298
732,29.00,0.762104,18.14,6.0765,0.985059,0.5358,0.9667
733,112.00,2.943298,57.50,11.9416,1.935852,0.7607,0.6707
734,36.00,0.946060,25.46,6.7703,1.097525,0.7020,0.8182
735,31.00,0.814663,18.97,6.2825,1.018460,0.6414,1.0000
736,59.00,1.550488,29.21,8.6672,1.405042,0.6156,0.8939
737,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
738,393.00,10.327824,186.91,22.3692,3.626264,0.8849,0.4431
739,36.00,0.946060,21.80,6.7703,1.097525,0.6487,0.9474
740,41.00,1.077457,27.46,7.2252,1.171265,0.9497,0.8039
741,32.00,0.840942,21.80,6.3831,1.034757,0.8990,0.9143
742,343.00,9.013851,128.55,20.8979,3.387741,0.9386,0.5293
743,84.00,2.207474,47.84,10.3418,1.676497,0.9370,0.7241
744,125.00,3.284931,74.64,12.6157,2.045117,0.9066,0.4735
745,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
746,24.00,0.630707,16.14,5.5279,0.896125,0.6725,1.0000
748,54.00,1.419090,39.94,8.2919,1.344188,0.9446,0.6353
749,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
750,44.00,1.156296,26.63,7.4848,1.213360,0.8699,0.8800
751,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
752,39.00,1.024899,22.38,7.0467,1.142340,0.7215,0.9512
754,309.00,8.120350,157.31,19.8351,3.215455,0.7819,0.4952
755,23.00,0.604427,15.31,5.4115,0.877258,0.5883,1.0000
756,40.00,1.051178,25.21,7.1365,1.156893,0.8113,0.8511
757,23.00,0.604427,16.14,5.4115,0.877258,0.7087,0.9583
758,30.00,0.788383,21.80,6.1804,1.001899,0.8973,0.7895
759,24.00,0.630707,16.14,5.5279,0.896125,0.4246,1.0000
760,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
761,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
762,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
763,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
764,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
765,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
766,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
767,102.00,2.680504,47.60,11.3961,1.847410,0.8856,0.8031
768,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
769,166.00,4.362389,66.81,14.5381,2.356770,0.8298,0.6694
770,29.00,0.762104,18.97,6.0765,0.985059,0.7007,0.9667
771,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
772,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
773,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
774,82.00,2.154915,39.94,10.2179,1.656419,0.9008,0.8542
775,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
776,36.00,0.946060,20.97,6.7703,1.097525,0.7080,0.9730
777,111.00,2.917019,46.77,11.8882,1.927191,0.7689,0.8473
778,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
779,36.00,0.946060,22.63,6.7703,1.097525,0.8289,0.8182
780,116.00,3.048416,65.19,12.1530,1.970118,0.6522,0.6339
781,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
782,32.00,0.840942,25.21,6.3831,1.034757,0.9096,0.7442
783,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
784,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
785,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
786,60.00,1.576767,31.70,8.7404,1.416899,0.6442,0.8696
787,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
788,250.00,6.569862,98.85,17.8412,2.892232,0.6964,0.7143
789,49.00,1.287693,29.46,7.8987,1.280446,0.9089,0.8448
790,38.00,0.998619,22.97,6.9558,1.127600,0.8284,0.9268
791,132.00,3.468887,60.91,12.9641,2.101600,0.7523,0.6911
793,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
794,24.00,0.630707,16.14,5.5279,0.896125,0.6725,1.0000
795,625.00,16.424656,277.04,28.2095,4.573021,0.8600,0.4147
796,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
797,38.00,0.998619,25.46,6.9558,1.127600,0.8908,0.9048
798,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
799,90.00,2.365150,40.53,10.7047,1.735339,0.6675,0.8491
800,66.00,1.734444,37.94,9.1670,1.486056,0.9606,0.7586
801,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
802,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
803,18.00,0.473030,14.14,4.7873,0.776067,0.7071,1.0000
804,58.00,1.524208,30.87,8.5935,1.393084,0.8135,0.8788
805,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
806,28.00,0.735825,18.97,5.9708,0.967926,0.8294,0.9333
807,36.00,0.946060,23.80,6.7703,1.097525,0.8524,0.8780
808,13.00,0.341633,11.31,4.0684,0.659530,0.0000,1.0000
809,29.00,0.762104,21.80,6.0765,0.985059,0.8486,0.8286
810,94.00,2.470268,38.87,10.9400,1.773483,0.8184,0.8785
811,58.00,1.524208,44.77,8.5935,1.393084,0.8628,0.5979
812,80.00,2.102356,46.56,10.0925,1.636094,0.9572,0.7692
813,190.00,4.993095,98.23,15.5536,2.521390,0.9255,0.5572
814,41.00,1.077457,22.97,7.2252,1.171265,0.5430,0.9318
815,18.00,0.473030,13.31,4.7873,0.776067,0.3974,1.0000
816,21.00,0.551868,14.73,5.1709,0.838249,0.5216,1.0000
817,50.00,1.313972,31.46,7.9788,1.293446,0.9129,0.7937
818,123.00,3.232372,51.84,12.5143,2.028690,0.7783,0.7688
819,31.00,0.814663,18.14,6.2825,1.018460,0.6325,1.0000
820,22.00,0.578148,15.73,5.2926,0.857975,0.6053,0.9565
821,27.00,0.709545,16.73,5.8632,0.950485,0.5281,1.0000
822,65.00,1.708164,40.28,9.0973,1.474755,0.9484,0.7143
823,164.00,4.309830,82.12,14.4503,2.342530,0.9149,0.6721
824,30.00,0.788383,18.97,6.1804,1.001899,0.8052,1.0000
825,217.00,5.702641,112.99,16.6221,2.694592,0.9137,0.4465
826,53.00,1.392811,30.87,8.2147,1.331684,0.9471,0.9138
